lon,lat
-157.3432644,-20.1354848699991
-157.3414513,-20.1362766799991
-157.3396383,-20.1370684999991
-157.3378252,-20.1378603099991
-157.3363501,-20.1385108199991
-157.3348749,-20.1391613299991
-157.3333998,-20.1398118299991
-157.3317773,-20.1405071099991
-157.3301548,-20.1412023899991
-157.3285323,-20.1418976599991
-157.3269098,-20.1425929399991
-157.3252874,-20.1432882199991
-157.3246335,-20.1443653299991
-157.3239796,-20.1454424399991
-157.3234418,-20.1471128699991
-157.3229039,-20.1487832899991
-157.322366,-20.1504537199991
-157.3218011,-20.1517916599991
-157.3212361,-20.1531296099991
-157.3209766,-20.1545137899991
-157.3207171,-20.1558979699991
-157.3204575,-20.1572821599991
-157.3204721,-20.1587845099991
-157.3204866,-20.1602868599991
-157.3205011,-20.1617892099991
-157.320578,-20.1631766099991
-157.3206549,-20.1645639999991
-157.3209094,-20.1665164099991
-157.3211638,-20.1684688299991
-157.3212385,-20.1700728599991
-157.3213131,-20.1716768999991
-157.321756,-20.1731761099991
-157.3221988,-20.1746753299991
-157.3226417,-20.1761745399991
-157.3230846,-20.1776737599991
-157.3235301,-20.1789346599991
-157.3239755,-20.1801955699991
-157.3254343,-20.1811194499991
-157.3268931,-20.1820433399991
-157.328166,-20.1831820999991
-157.3294389,-20.1843208699991
-157.3306526,-20.1852857199991
-157.3318662,-20.1862505599991
-157.3330798,-20.1872154099991
-157.3343856,-20.1881522199991
-157.3356914,-20.1890890299991
-157.3369971,-20.1900258399991
-157.3381431,-20.1901666699991
-157.3392891,-20.1903074999991
-157.34053,-20.1901458899991
-157.341771,-20.1899842699991
-157.34348,-20.1889603699991
-157.345189,-20.1879364799991
-157.3466213,-20.1870399499991
-157.3480536,-20.1861434099991
