SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 18:00:00,TS,13.7000,-123.900, , , ,PROVISIONAL,1744,1744,O_____________,nhc_working_bt,EP032023,13.7000,-123.900, ,HU,110,955,3,100,90,90,100,60,40,40,50,30,25,20,25,1008,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,180,120,90,150,14,282
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 21:00:00,TS,13.8497,-124.593, , , ,PROVISIONAL,1788,1780,P_____________, ,EP032023,13.8497,-124.593, ,HU,107,956,3,100,90,90,100,60,40,40,50,30,25,20,25,1008,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,120,105,150,14,282
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 00:00:00,TS,14.0000,-125.300, , , ,PROVISIONAL,1827,1827,O_____________,nhc_working_bt,EP032023,14.0000,-125.300, ,HU,105,958,3,100,90,90,100,60,40,40,50,30,25,20,25,1008,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,180,120,120,150,14,282
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 03:00:00,TS,14.1574,-126.050, , , ,PROVISIONAL,1875,1875,P_____________, ,EP032023,14.1574,-126.050, ,HU,100,962,3,105,90,90,105,60,40,40,50,30,25,20,25,1008,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,120,120,150,15,282
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 06:00:00,TS,14.3000,-126.800, , , ,PROVISIONAL,1925,1925,O_____________,nhc_working_bt,EP032023,14.3000,-126.800, ,HU,95,966,2,110,90,90,110,60,40,40,50,30,25,20,25,1008,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,180,120,120,150,14,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 09:00:00,TS,14.3997,-127.500, , , ,PROVISIONAL,1970,1970,P_____________, ,EP032023,14.3997,-127.500, ,HU,92,969,2,110,90,85,105,60,40,40,50,30,25,20,25,1008,180,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,135,135,180,14,278
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 12:00:00,TS,14.5000,-128.200, , , ,PROVISIONAL,2009,2009,O_____________,nhc_working_bt,EP032023,14.5000,-128.200, ,HU,90,972,2,110,90,80,100,60,40,40,50,30,25,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,210,150,150,210,14,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 15:00:00,TS,14.6348,-128.943, , , ,PROVISIONAL,2051,2050,P_____________, ,EP032023,14.6348,-128.943, ,HU,87,973,2,100,85,75,95,55,35,35,45,25,20,17,22,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,135,135,195,15,282
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 18:00:00,TS,14.8000,-129.700, , , ,PROVISIONAL,2093,2093,O_____________,nhc_working_bt,EP032023,14.8000,-129.700, ,HU,85,975,2,90,80,70,90,50,30,30,40,20,15,15,20,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,180,120,120,180,15,284
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-15 21:00:00,TS,14.9998,-130.457, , , ,PROVISIONAL,2138,2138,P_____________, ,EP032023,14.9998,-130.457, ,HU,85,975,2,90,80,70,90,50,30,30,40,20,15,15,20,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,120,120,180,15,285
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 00:00:00,TS,15.2000,-131.200, , , ,PROVISIONAL,2178,2178,O_____________,nhc_working_bt,EP032023,15.2000,-131.200, ,HU,85,975,2,90,80,70,90,50,30,30,40,20,15,15,20,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,180,120,120,180,14,284
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 03:00:00,TS,15.3572,-131.908, , , ,PROVISIONAL,2219,2219,P_____________, ,EP032023,15.3572,-131.908, ,HU,80,978,1,90,75,65,90,45,30,30,40,17,13,13,17,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,120,120,180,14,283
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 06:00:00,TS,15.5000,-132.600, , , ,PROVISIONAL,2268,2268,O_____________,nhc_working_bt,EP032023,15.5000,-132.600, ,HU,75,982,1,90,70,60,90,40,30,30,40,15,11,11,15,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,180,120,120,180,14,283
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 09:00:00,TS,15.6572,-133.293, , , ,PROVISIONAL,2312,2241,P_____________, ,EP032023,15.6572,-133.293, ,HU,70,986,1,90,70,60,90,40,30,25,40,15, , ,15,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,105,105,180,14,283
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 12:00:00,TS,15.8000,-134.000, , , ,PROVISIONAL,2241,2165,O_____________,nhc_working_bt,EP032023,15.8000,-134.000, ,HU,65,990,1,90,70,60,90,40,30,20,40,15, , ,15,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,180,90,90,180,14,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 15:00:00,TS,15.8997,-134.735, , , ,PROVISIONAL,2165,2080,P_____________, ,EP032023,15.8997,-134.735, ,HU,60,993,0,85,65,55,85,40,25,20,35, , , , ,1009,165,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,90,90,180,15,278
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 18:00:00,TS,16.0000,-135.500, , , ,PROVISIONAL,2080,2004,O_____________,nhc_working_bt,EP032023,16.0000,-135.500, ,TS,55,996,0,80,60,50,80,40,20,20,30, , , , ,1010,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,180,90,90,180,15,279
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-16 21:00:00,TS,16.1422,-136.285, , , ,PROVISIONAL,1994,1906,P_____________, ,EP032023,16.1422,-136.285, ,TS,55,996,0,80,60,50,80,40,20,20,30, , , , ,1009,135,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,90,90,180,16,281
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-17 00:00:00,TS,16.3000,-137.100, , , ,PROVISIONAL,1906,1817,O_____________,nhc_working_bt,EP032023,16.3000,-137.100, ,TS,55,996,0,80,60,50,80,40,20,20,30, , , , ,1009,120,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,240,90,90,180,16,281
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-17 03:00:00,TS,16.4647,-137.942, , , ,PROVISIONAL,1817,1721,P_____________, ,EP032023,16.4647,-137.942, ,TS,50,998,0,80,60,50,75,20,10,10,15, , , , ,1009,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,90,90,180,17,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-17 06:00:00,TS,16.6000,-138.800, , , ,PROVISIONAL,1721,1638,O_____________,nhc_working_bt,EP032023,16.6000,-138.800, ,TS,45,1000,0,80,60,50,70, , , , , , , , ,1010,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,240,90,90,180,16,276
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-17 09:00:00,TS,16.6495,-139.635, , , ,PROVISIONAL,1638,1543,P_____________, ,EP032023,16.6495,-139.635, ,TS,45,1000,0,85,55,45,80, , , , , , , , ,1011,125,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,90,90,180,16,274
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-17 12:00:00,TS,16.7000,-140.500, , , ,PROVISIONAL,1543,1447,O_____________,nhc_working_bt,EP032023,16.7000,-140.500, ,TS,45,1000,0,90,50,40,90, , , , , , , , ,1012,130,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,210,90,90,180,17,276
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-17 15:00:00,TS,16.8372,-141.427, , , ,PROVISIONAL,1447,1349,P_____________, ,EP032023,16.8422,-141.427, ,TS,45,1000,0,100,45,35,100, , , , , , , , ,1012,130,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,90,90,185,18,279
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-17 18:00:00,TS,17.0000,-142.400, , , ,PROVISIONAL,1338,1243,O_____________,nhc_working_bt,EP032023,17.0000,-142.400, ,TS,45,1000,0,110,40,30,110, , , , , , , , ,1012,130,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,210,90,90,190,19,279
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-17 21:00:00,TS,17.1478,-143.385, , , ,PROVISIONAL,1232,1134,P_____________, ,EP032023,17.1145,-143.385, ,TS,42,1002,0,100,30,25,100, , , , , , , , ,1012,130,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,75,75,190,19,278
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 00:00:00,TS,17.2667,-144.400, , , ,PROVISIONAL,1124,1021,O_____________,nhc_working_bt,EP032023,17.2000,-144.400, ,TS,40,1004,0,90,20,20,90, , , , , , , , ,1012,130,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,210,60,60,190,20,275
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 03:00:00,TS,17.3338,-145.450, , , ,PROVISIONAL,1011,916,P_____________, ,EP032023,17.2572,-145.450, ,TS,40,1003,0,90,20,20,90, , , , , , , , ,1011,120,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,200,55,55,190,20,273
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 06:00:00,TS,17.3667,-146.500, , , ,PROVISIONAL,906,805,O_____________,nhc_working_bt,EP032023,17.3000,-146.500, ,TS,40,1002,0,90,20,20,90, , , , , , , , ,1010,110,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,190,50,50,190,20,271
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 09:00:00,TS,17.3753,-147.510, , , ,PROVISIONAL,805,714,P_____________, ,EP032023,17.3420,-147.515, ,TS,40,1002,0,90,20,20,90, , , , , , , , ,1010,110,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,185,60,55,180,19,271
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 12:00:00,TS,17.4000,-148.500, , , ,PROVISIONAL,704,611,O_____________,nhc_working_bt,EP032023,17.4000,-148.500, ,TS,40,1002,0,90,20,20,90, , , , , , , , ,1010,110,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,180,70,60,170,19,273
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 15:00:00,TS,17.4871,-149.496, , , ,PROVISIONAL,602,510,P_____________, ,EP032023,17.4919,-149.457, ,TS,42,1002,0,95, , ,85, , , , , , , , ,1010,115,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,185,80,65,170,19,276
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 18:00:00,TS,17.6000,-150.467, , , ,PROVISIONAL,500,420,O_____________,nhc_working_bt,EP032023,17.6000,-150.400, ,TS,45,1002,0,100, , ,80, , , , , , , , ,1010,120,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,190,90,70,170,18,277
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-18 21:00:00,TS,17.7168,-151.381, , , ,PROVISIONAL,411,333,P_____________, ,EP032023,17.7219,-151.342, ,TS,47,1002,0,110, , ,100, , , , , , , , ,1010,125,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,200,90,70,170,18,277
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 00:00:00,TS,17.8000,-152.300, , , ,PROVISIONAL,324,245,O_____________,nhc_working_bt,EP032023,17.8000,-152.300, ,TS,50,1003,0,120, , ,120,50, , ,50, , , , ,1010,130,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,210,90,70,170,18,273
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 03:00:00,TS,17.8034,-153.318, , , ,PROVISIONAL,245,187,P_____________, ,EP032023,17.7650,-153.323, ,TS,47,1003,0,120, , ,120, , , , , , , , ,1010,130,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,90,70,170,19,269
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 06:00:00,TS,17.7667,-154.300, , , ,PROVISIONAL,183,148,O_____________,nhc_working_bt,EP032023,17.7000,-154.300, ,TS,45,1003,0,120, , ,120, , , , , , , , ,1010,130,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,210,90,70,170,17,267
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 09:00:00,TS,17.7149,-155.115, , , ,PROVISIONAL,148,134,P_____________, ,EP032023,17.6766,-155.115, ,TS,42,1004,0,115, , ,115, , , , , , , , ,1010,130,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,90,70,170,15,267
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 12:00:00,TS,17.7000,-155.900, , , ,PROVISIONAL,135,135,O_____________,nhc_working_bt,EP032023,17.7000,-155.900, ,TS,40,1006,0,110, , ,110, , , , , , , , ,1010,130,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,210,90,70,170,16,272
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 15:00:00,TS,17.7737,-156.770, , , ,PROVISIONAL,169,169,P_____________, ,EP032023,17.7837,-156.770, ,TS,37,1007,0,100, , ,100, , , , , , , , ,1012,110,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,90,70,170,17,277
2023190N10267,2023,27,EP,CP,CALVIN,2023-07-19 18:00:00,DS,17.9000,-157.700, , , ,PROVISIONAL,232, ,O_____________,nhc_working_bt,EP032023,17.9000,-157.700, ,LO,35,1009,-3,90, , ,90, , , , , , , , ,1014,90,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,210,90,70,170,18,278
2023192N35300,2023,28,NA,NA,DON,2023-07-10 12:00:00,NR,35.3000,-60.5000, , , ,PROVISIONAL,1000,1000,O_____________,nhc_working_bt,AL052023,35.3000,-60.5000, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,75
2023192N35300,2023,28,NA,NA,DON,2023-07-10 15:00:00,NR,35.4081,-59.9981, , , ,PROVISIONAL,1008,1006,P_____________, ,AL052023,35.4081,-59.9981, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,76
2023192N35300,2023,28,NA,NA,DON,2023-07-10 18:00:00,NR,35.5000,-59.5000, , , ,PROVISIONAL,1018,1018,O_____________,nhc_working_bt,AL052023,35.5000,-59.5000, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,78
2023192N35300,2023,28,NA,NA,DON,2023-07-10 21:00:00,NR,35.5768,-58.9941, , , ,PROVISIONAL,1030,1030,P_____________, ,AL052023,35.5768,-58.9941, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,77
2023192N35300,2023,28,NA,NA,DON,2023-07-11 00:00:00,NR,35.7000,-58.4000, , , ,PROVISIONAL,1048,1048,O_____________,nhc_working_bt,AL052023,35.7000,-58.4000, ,DB,15,1015,-3, , , , , , , , , , , , ,1016,100,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,72
2023192N35300,2023,28,NA,NA,DON,2023-07-11 03:00:00,NR,35.9354,-57.6232, , , ,PROVISIONAL,1069,1061,P_____________, ,AL052023,35.9354,-57.6232, ,DB,15,1014,-3, , , , , , , , , , , , ,1015,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,69
